videoId,playlist_id,brand,title,viewCount,likeCount,commentCount,publishedAt,duration_seconds
9AEohZQ403k,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,POINT S affiche ses ambitions pour le Maroc,2290,17,0,2018-11-12 20:59:46+00:00,212
OxZP-XvjymE,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,SKODA,Skoda Karoq arrive au Maroc,98117,265,8,2018-11-09 21:47:05+00:00,233
afAjkYge0_4,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Meilleures ventes automobile à fin octobre 2018 au Maroc,1479,23,0,2018-11-08 19:00:04+00:00,170
YE83M9nlkjc,OFF_PLAYLIST,BMW,BMW Série 8 Cabriolet 2019 - film officiel,4326,29,3,2018-11-02 09:06:33+00:00,137
ycAWqNgy0UA,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,La SOMACA doublera sa production avant 2022,8091,48,1,2018-11-01 13:47:02+00:00,111
8tmikjWqhio,OFF_PLAYLIST,PEUGEOT,Voitures sportives électriques chez Peugeot en 2020,1447,11,0,2018-10-31 18:48:58+00:00,70
5_yebSeZlnE,OFF_PLAYLIST,SEAT,SEAT Ateca arrive officiellement au Maroc,3612,15,0,2018-10-31 14:19:26+00:00,91
wVOWzrSPvKA,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP04 - 30 octobre 2018,512,12,2,2018-10-31 08:01:12+00:00,537
izKKJmKTgdo,OFF_PLAYLIST,BMW,BMW Série 3 2019 : les premières infos,5716,28,1,2018-10-29 15:25:53+00:00,132
5SDmyobPFn4,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,OPEL,Essai de l'OPEL Crossland X,57608,133,9,2018-10-26 22:31:03+00:00,243
Sgyg_2Wtdps,OFF_PLAYLIST,JAGUAR,Pop-up stores Jaguar Land-Rover 2018,981,14,0,2018-10-26 22:08:38+00:00,104
tFLSjVcBR28,OFF_PLAYLIST,VOLKSWAGEN,VOLKSWAGEN T-Cross 2019,11918,45,0,2018-10-26 19:20:48+00:00,77
sgzPcb1rzqQ,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Carlos Ghosn en audience Royale à Marrakech,27611,154,9,2018-10-26 17:11:39+00:00,61
LkbMiUFVRYo,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,VW,VW Touareg 2019 débarque au Maroc,58709,226,8,2018-10-25 19:08:35+00:00,171
bFMAUs8BLnk,PLlvsaB0FDEJF6Od1WVIrvaNBNdnAi1-o_,NISSAN,wandaloo.com fait gagner une NISSAN Micra !,18155,53,1,2018-10-23 21:24:31+00:00,255
-QOu3pvOES8,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP03 - 20 octobre 2018,9213,13,0,2018-10-19 22:15:07+00:00,361
r9WgiBOBa1s,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,6ème édition des Gentlemen Drivers Awards,287,9,0,2018-10-19 18:35:48+00:00,152
VVo0UaPKOsY,OFF_PLAYLIST,RANGE ROVER,Range Rover Velar souffle sa 1ère bougie au Maroc,45652,354,10,2018-10-19 11:42:06+00:00,199
uUxtUB5HP_g,OFF_PLAYLIST,RENAULT,Renault Megane R.S. fait ses débuts au Maroc,3868,33,0,2018-10-18 20:59:53+00:00,94
HJ7zzXVxWjU,OFF_PLAYLIST,FORD,La première « FORD Driving Skills for life » Maroc,602,4,0,2018-10-17 20:17:56+00:00,190
q3CLgLuyrpA,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Oilibya change de nom et devient OLA Energy,3477,24,0,2018-10-17 19:02:03+00:00,115
NLG5lRFoDUI,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,BMW,BMW X7 - film officiel,1344,5,0,2018-10-16 22:38:03+00:00,102
wzcxTVu3nG0,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Meilleures ventes automobile à fin septembre 2018 au Maroc,940,11,0,2018-10-16 20:47:29+00:00,155
2rx1QxBPjPk,PLlvsaB0FDEJG4o9DNYvXjEFh4GW1Am_Ow,TOYOTA,Nouveautés TOYOTA au Mondial de Paris 2018,10916,7,0,2018-10-14 13:08:44+00:00,113
0pEgeCKEM2c,PLlvsaB0FDEJG4o9DNYvXjEFh4GW1Am_Ow,HYUNDAI,Nouveautés HYUNDAI au Mondial de Paris 2018,337,4,0,2018-10-14 13:01:56+00:00,122
dLu4c0loUOo,PLlvsaB0FDEJG4o9DNYvXjEFh4GW1Am_Ow,AUTRE / MULTI-MARQUES,Nouveautés ALPINE au Mondial de Paris 2018,537,8,0,2018-10-14 12:32:28+00:00,159
Ohr770VjEs4,PLlvsaB0FDEJG4o9DNYvXjEFh4GW1Am_Ow,AUTRE / MULTI-MARQUES,Les autres nouveautés du Mondial de Paris,298,9,0,2018-10-12 21:11:09+00:00,467
ODF5NslNBnU,PLlvsaB0FDEJG4o9DNYvXjEFh4GW1Am_Ow,BMW,Nouveautés BMW au Mondial de Paris 2018,5931,6,0,2018-10-10 22:06:39+00:00,283
ak3Fnhwzqks,PLlvsaB0FDEJG4o9DNYvXjEFh4GW1Am_Ow,SEAT,Nouveauté SEAT au Mondial de Paris 2018,1587,6,1,2018-10-10 21:30:10+00:00,117
nm-JRt9nCIc,PLlvsaB0FDEJG4o9DNYvXjEFh4GW1Am_Ow,MERCEDES,Nouveautés Mercedes au Mondial de Paris 2018,7865,19,1,2018-10-09 20:54:25+00:00,316
FwL2IhXN-DI,PLlvsaB0FDEJG4o9DNYvXjEFh4GW1Am_Ow,AUDI,Nouveautés AUDI au Mondial de Paris 2018,6414,7,0,2018-10-09 17:46:42+00:00,212
QlkOtCOTLHI,PLlvsaB0FDEJG4o9DNYvXjEFh4GW1Am_Ow,CITROËN,Nouvautés Citroën au Mondial de Paris 2018,792,7,0,2018-10-09 09:17:21+00:00,94
Q2dmeeq-7I4,PLlvsaB0FDEJG4o9DNYvXjEFh4GW1Am_Ow,DS,Nouveautés DS au Mondial de Paris 2018,871,6,0,2018-10-08 21:40:31+00:00,121
1K3VIfiRlRQ,PLlvsaB0FDEJG4o9DNYvXjEFh4GW1Am_Ow,PEUGEOT,Nouveautés Peugeot au Mondial de Paris 2018,802,10,0,2018-10-08 20:11:36+00:00,168
xXXCePmWq2M,PLlvsaB0FDEJG4o9DNYvXjEFh4GW1Am_Ow,RENAULT,Renault EZ-Ultimo au Mondial de Paris 2018,624,9,0,2018-10-05 20:21:09+00:00,210
G4a2aOH42Q8,PLlvsaB0FDEJG4o9DNYvXjEFh4GW1Am_Ow,RENAULT,Renault KADJAR au Mondial de Paris 2018,1934,13,0,2018-10-05 20:15:10+00:00,137
RQBmgcfN8Ko,PLlvsaB0FDEJG4o9DNYvXjEFh4GW1Am_Ow,RENAULT,« RENAULT Classic » : l'incroyable collection,10326,39,1,2018-10-04 18:18:27+00:00,144
KGB9NVhoolc,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,AUTO HEBDO - la seconde,5940,13,0,2018-09-27 12:45:18+00:00,365
Y2nhVXqtbI4,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,6ème édition des Gentlemen Drivers Awards,192,5,0,2018-09-27 12:43:33+00:00,53
aglm_xcDtr8,OFF_PLAYLIST,DACIA,Dacia Duster Trophy 2018,2306,12,0,2018-09-27 12:01:51+00:00,56
TEHsyNFRqXs,OFF_PLAYLIST,AUDI,AUDI e-Tron 2019,1081,10,0,2018-09-25 10:07:59+00:00,162
TIvZH2elOFk,OFF_PLAYLIST,PEUGEOT,PEUGEOT Partner élu Van of the Year 2019,7829,16,0,2018-09-21 17:58:41+00:00,60
PHzM_sVLvs0,OFF_PLAYLIST,HYUNDAI,Hyundai Maroc partenaire du Wydad,1823,21,0,2018-09-21 17:28:38+00:00,75
nyxWekES0xg,OFF_PLAYLIST,SEAT,SEAT Tarraco 2019 - les premières infos,10511,16,0,2018-09-20 18:50:15+00:00,100
ddeUr7z59Ic,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,AUTO HEBDO - la première,5467,14,0,2018-09-19 22:18:38+00:00,281
MfG8NGrRiko,OFF_PLAYLIST,AUDI,AUDI e-Tron 2019,827,6,0,2018-09-18 08:49:53+00:00,131
N9D35ke3mJ8,OFF_PLAYLIST,JEEP,JEEP Cherokee 2019 - les premières infos,10772,36,1,2018-09-17 19:24:27+00:00,157
mJNEM5aAm6o,OFF_PLAYLIST,MERCEDES,Mercedes GLE 2019 : les premières infos,13745,53,2,2018-09-14 14:55:53+00:00,202
ljkj23rni1A,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,RENAULT,Renault Kadjar 2019 - les premières infos,38773,117,8,2018-09-13 19:43:27+00:00,182
z-54gbcYlv4,OFF_PLAYLIST,DS,DS 3 CROSSBACK 2019,1323,11,1,2018-09-13 15:52:08+00:00,61
68AvxKXRgl0,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Meilleures ventes automobile à fin août 2018 au Maroc,1219,20,2,2018-09-12 18:36:38+00:00,186
rCC-uVcBg1Q,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,MERCEDES,Mercedes Classe C restylée débarque au Maroc,7225,30,0,2018-09-11 20:04:09+00:00,124
4QnBVZG1jAE,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,"Avant 2020, PSA doublera sa production au Maroc",32191,270,12,2018-09-05 09:38:07+00:00,167
0PAmLalG3h8,OFF_PLAYLIST,RENAULT,Renault ARKANA 2019,18235,79,5,2018-08-29 11:15:56+00:00,119
eVHaSEdaI2o,OFF_PLAYLIST,AUDI,AUDI A1 SportBack 2019 : les premières infos,8518,17,0,2018-07-27 15:49:34+00:00,142
MVQygZwxSuU,OFF_PLAYLIST,MERCEDES,Mercedes Classe A Berline 2019 : les premières infos,35006,89,4,2018-07-27 12:11:37+00:00,130
XY18XGx1w5M,OFF_PLAYLIST,PORSCHE,PORSCHE Macan 2019,2830,7,1,2018-07-26 21:19:23+00:00,92
mNqv-BLV4SE,OFF_PLAYLIST,AUDI,AUDI Q3 2019 - les premières infos,31107,55,3,2018-07-26 18:09:33+00:00,161
3fqWzlGQU-Q,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,BMW,Lancement au Maroc de la gamme Hybride BMW,2719,24,0,2018-07-26 14:32:02+00:00,209
jYmj9krTIvc,OFF_PLAYLIST,RENAULT,Nouvelle Renault MEGANE R.S. TROPHY 2018,722,7,0,2018-07-20 19:28:41+00:00,48
_soOpeGJ4xk,OFF_PLAYLIST,AUDI,Audi TT Facelift 2019,858,5,0,2018-07-20 19:13:41+00:00,45
nv3YZy_SZ9s,OFF_PLAYLIST,DS,Inauguration du premier DS Store à Casablanca,3132,31,0,2018-07-20 17:58:52+00:00,127
WlpkWcsE8j8,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Inauguration du 1er garage Euro Repar au Maroc,6177,45,1,2018-07-20 17:21:27+00:00,166
I5UxBcEd4Go,OFF_PLAYLIST,NISSAN,Un million de Juke produit à l'usine Nissan de Sunderland !,675,5,1,2018-07-20 12:34:59+00:00,67
KgoNljgAJuQ,OFF_PLAYLIST,MERCEDES,La nouvelle Mercedes Classe A débarque au Maroc,20559,84,6,2018-07-17 19:47:59+00:00,233
KMoxRFKCZGg,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Les voitures préférées des marocains à fin juin 2018,3776,18,0,2018-07-08 22:27:01+00:00,92
2hhp7iHF-o0,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Palmarès des ventes automobile au Maroc à fin juin 2018,944,9,0,2018-07-08 20:54:05+00:00,133
ps34-AxznKw,OFF_PLAYLIST,RENAULT,Lancement de Renault Selection au Maroc,20508,115,5,2018-07-02 21:28:03+00:00,173
r-mWgrjre1Y,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,SiliGom ouvre ses portes au Maroc,2045,14,1,2018-07-02 12:16:14+00:00,179
-3Jm9B9Z4Bc,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,FORD,Essai du nouveau FORD Ecosport,69361,137,9,2018-06-28 20:11:44+00:00,201
WColN3wcm_M,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Nouveaux ateliers de carrosserie chez le groupe CAC,4534,33,1,2018-06-25 17:00:39+00:00,121
gucGUzZU7q4,OFF_PLAYLIST,JEEP,JEEP Renegade 2019 - le clip,14484,43,2,2018-06-23 11:14:28+00:00,64
ZTwP5ppasmY,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,VOLVO,Nouvelle Volvo S60 : les premières infos,5472,18,1,2018-06-21 21:30:23+00:00,131
AlaPn60tvLo,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,AUDI,Nouveau AUDI Q8 - les premières infos,3001,16,2,2018-06-20 20:55:48+00:00,202
JAA6j9eyNBo,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,BMW,Nouveau BMW X5 - les premières infos,2755,15,0,2018-06-19 12:35:12+00:00,151
URePyI1Xikc,OFF_PLAYLIST,VOLVO,Volvo Maroc se mobilise pour une plage propre !,561,10,0,2018-06-07 01:17:28+00:00,142
2UlOld8zuNI,OFF_PLAYLIST,AUDI,Audi Q3 Ultimate,231,3,0,2018-06-06 15:24:48+00:00,104
EL93Mokv8R4,OFF_PLAYLIST,BMW,BMW X5 2019,1317,9,0,2018-06-06 12:37:35+00:00,60
Oy_KkEeF6IE,OFF_PLAYLIST,PEUGEOT,Nouvelle PEUGEOT 508 SW,230,6,1,2018-06-06 03:21:18+00:00,59
6x3Cjj6vASg,OFF_PLAYLIST,AUDI,Le tout nouveau Audi Q8,881,11,0,2018-06-05 16:42:18+00:00,64
urhDiV2jceE,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,« SAVA-AXA » solution inédite d'expertise et d'indemnisation,1602,11,0,2018-05-29 01:17:29+00:00,87
L9z7ZE7NKow,PLlvsaB0FDEJHondP5NcECEfR75Ydqd1OX,AUTRE / MULTI-MARQUES,"Auto Expo 2018, l'heure est au bilan",382,7,0,2018-05-16 13:23:47+00:00,162
EabTa-aLNi0,PLlvsaB0FDEJHondP5NcECEfR75Ydqd1OX,AUTRE / MULTI-MARQUES,Dans les coulisses de l'Auto Expo 2018,749,17,0,2018-05-15 16:29:27+00:00,200
F0od6aMWoL4,PLlvsaB0FDEJHondP5NcECEfR75Ydqd1OX,HYUNDAI,AUTO EXPO 2018 - les nouveautés Hyundai,1806,12,2,2018-05-15 11:54:00+00:00,175
GZObZb-sewI,OFF_PLAYLIST,HYUNDAI,Hyundai i20 facelift 2019 - les premières infos,15984,45,0,2018-05-14 14:17:32+00:00,132
OhI90Qj8P0g,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,SEAT,Essai de la SEAT Leon 2018,48947,142,5,2018-05-11 20:12:24+00:00,207
bF2Lfq9NuhI,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,BMW,Essai de la BMW i8 Roadster 2018,3066,18,3,2018-05-10 19:20:10+00:00,267
C75gGQtdrYE,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Rolls-Royce Cullinan 2019,1242,10,1,2018-05-10 15:50:32+00:00,99
9BJFzbK0TTs,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,MINI,Essai de la nouvelle Gamme MINI 2018,27926,70,4,2018-05-07 19:17:30+00:00,250
lIbB_gBw1c8,PLlvsaB0FDEJF6Od1WVIrvaNBNdnAi1-o_,AUTRE / MULTI-MARQUES,Palmarès des ventes automobile au Maroc à fin Avril 2018,12530,65,2,2018-05-05 14:59:06+00:00,305
T6L_idrrEqQ,OFF_PLAYLIST,FORD,Entretien avec Achraf El Boustani - FORD Maroc,6129,36,12,2018-04-23 18:29:39+00:00,302
pcSO8BQkUD0,PLlvsaB0FDEJHondP5NcECEfR75Ydqd1OX,KIA,AUTO EXPO 2018 - Nouveautés KIA - Charaf Bennani,7580,39,2,2018-04-21 20:19:15+00:00,242
GJnWKTI0z1U,PLlvsaB0FDEJHondP5NcECEfR75Ydqd1OX,PORSCHE,AUTO EXPO 2018 - Nouveautés Porsche - Sébastien Poncet,1980,19,0,2018-04-19 18:03:20+00:00,184
Rn3danuKLjA,PLlvsaB0FDEJHondP5NcECEfR75Ydqd1OX,AUTRE / MULTI-MARQUES,AUTO EXPO 2018 - MAZDA CX-3 - Rachid Fadouach,5891,16,0,2018-04-19 17:46:53+00:00,112
mVD4pyzEvGw,PLlvsaB0FDEJHondP5NcECEfR75Ydqd1OX,LAND ROVER,AUTO EXPO 2018 - Nouveautés LAND ROVER - Hajar Bababrik,47689,298,8,2018-04-17 20:39:30+00:00,214
HbW3oNcolaY,PLlvsaB0FDEJHondP5NcECEfR75Ydqd1OX,SKODA,AUTO EXPO 2018 - Skoda Kodiaq - Jérôme Berthod,12881,35,0,2018-04-17 20:16:14+00:00,147
RbO9F8fIuPU,PLlvsaB0FDEJHondP5NcECEfR75Ydqd1OX,JAGUAR,AUTO EXPO 2018 - JAGUAR E-PACE - Hajar Bababrik,2988,14,0,2018-04-17 19:58:09+00:00,124
qSRiy6NKkH0,PLlvsaB0FDEJHondP5NcECEfR75Ydqd1OX,AUTRE / MULTI-MARQUES,AUTO EXPO 2018 - DS7 Crossback - Eric Apode,3659,10,0,2018-04-17 19:51:13+00:00,201
rBdYCAY7ddM,OFF_PLAYLIST,JAGUAR,AUTO EXPO 2018 - JAGUAR E-PACE - Hajar Bababrik,358,7,0,2018-04-17 16:44:45+00:00,127
3lQr5CSxo7o,PLlvsaB0FDEJHondP5NcECEfR75Ydqd1OX,TOYOTA,AUTO EXPO 2018 - Nouveautés TOYOTA - Hatim Zinaoui,4457,14,1,2018-04-17 10:23:44+00:00,155
Ia8dZ8nMsJA,PLlvsaB0FDEJHondP5NcECEfR75Ydqd1OX,SEAT,AUTO EXPO 2018 - les nouveautés SEAT - Hala GMIRA,8121,28,2,2018-04-16 19:16:52+00:00,160
BqOt-xIIzbk,OFF_PLAYLIST,OPEL,AUTO EXPO 2018 : Nouveautés OPEL - Tarik Yaou,8651,37,4,2018-04-14 21:58:26+00:00,133
QGlW7VJRUG4,PLlvsaB0FDEJHondP5NcECEfR75Ydqd1OX,LEXUS,AUTO EXPO 2018 - Nouveautés LEXUS - Salma Moukbil,1824,16,0,2018-04-14 19:56:08+00:00,183
-3nmZkfAPL0,PLlvsaB0FDEJHondP5NcECEfR75Ydqd1OX,VOLVO,AUTO EXPO 2018 : Nouveautés Volvo - Mustapha Medroum,6516,49,3,2018-04-14 18:35:27+00:00,307
jIZq_MslZaw,PLlvsaB0FDEJHondP5NcECEfR75Ydqd1OX,BMW,AUTO EXPO 2018 : les nouveautés BMW - Aziz Rochdi,4082,32,2,2018-04-14 15:35:13+00:00,200
8F4w3qBpRSE,PLlvsaB0FDEJHondP5NcECEfR75Ydqd1OX,VW,AUTO EXPO 2018 : la nouvelle VW Polo - Youssef Touhami,27184,86,11,2018-04-13 22:14:31+00:00,184
YzH7I5OzT_A,PLlvsaB0FDEJHondP5NcECEfR75Ydqd1OX,AUTRE / MULTI-MARQUES,AUTO EXPO 2018 - Nouveautés FCA - Francesco Monaco,2447,13,0,2018-04-13 22:06:30+00:00,129
xoAEUuKElTQ,PLlvsaB0FDEJHondP5NcECEfR75Ydqd1OX,FORD,AUTO EXPO 2018 : les nouveautés FORD - Abdelouahab Ennaciri,9801,37,9,2018-04-13 11:36:31+00:00,155
ECPjkTa7wiI,PLlvsaB0FDEJHondP5NcECEfR75Ydqd1OX,DACIA,AUTO EXPO 2018 : les nouveautés DACIA - Eric Basset,24219,68,4,2018-04-13 11:28:01+00:00,199
lymsSsYLOhU,OFF_PLAYLIST,FORD,C'est quoi « FORD TAJDID » ?,10632,96,15,2018-04-12 18:18:04+00:00,92
uvynnWEMa6M,PLlvsaB0FDEJHondP5NcECEfR75Ydqd1OX,AUTRE / MULTI-MARQUES,AUTO EXPO 2018 - Toutes les nouveautés,4781,34,2,2018-04-12 15:53:36+00:00,158
-7yjbBDBu-I,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,FORD,FORD Focus 2019 : les premières infos,14081,32,3,2018-04-11 19:48:48+00:00,110
hAiwlEqaap8,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Entretien Jean-Christophe Quémard - Groupe PSA Maroc,2091,28,0,2018-04-11 08:48:49+00:00,212
dwuiHGNVZzI,OFF_PLAYLIST,FORD,Nouvelle Ford Fiesta débarque au Maroc,21079,69,19,2018-04-08 17:48:38+00:00,119
xmVlHSuQ2B0,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Carte de visite du Groupe PSA,2038,14,0,2018-04-07 13:23:08+00:00,185
ISmTQjv7XAQ,PLlvsaB0FDEJHondP5NcECEfR75Ydqd1OX,VW,AUTO EXPO 2018 : les nouveautés VW - Zineb OUKACHA,6682,30,1,2018-04-05 19:39:51+00:00,114
pP7waLQKmg4,PLlvsaB0FDEJHondP5NcECEfR75Ydqd1OX,PEUGEOT,AUTO EXPO 2018 : les nouveautés PEUGEOT - Hassan Bouattache,1009,9,0,2018-04-05 17:27:06+00:00,174
acXriGXdp_8,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Application mobile ADM Trafic,2934,21,0,2018-04-04 14:24:16+00:00,120
OE1ymu6bRQo,OFF_PLAYLIST,JAGUAR,2ème édition du « Jaguar Land Rover Experience »,1836,13,2,2018-03-30 21:53:02+00:00,256
RRQk0hfzbSA,PLlvsaB0FDEJHondP5NcECEfR75Ydqd1OX,AUTRE / MULTI-MARQUES,AUTO EXPO 2018 : Quoi de neuf ?,8778,34,3,2018-03-29 19:06:25+00:00,201
egEG5spIfZ8,OFF_PLAYLIST,BMW,La toute première BMW X2 arrive au Maroc,8582,38,1,2018-03-26 21:49:13+00:00,233
dIQy2eEx-sY,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,VW,Première mondiale du VW Touareg 2019,7528,23,0,2018-03-23 21:51:21+00:00,115
LE29BMPFCM0,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,SKODA,Skoda Kodiaq fait ses débuts au Maroc,35032,98,4,2018-03-21 22:02:17+00:00,160
3jqgv8p2O58,OFF_PLAYLIST,VOLKSWAGEN,Teaser du futur Volkswagen Touareg,3027,15,0,2018-03-19 23:02:21+00:00,20
GYBF8Kgpc1o,OFF_PLAYLIST,HONDA,Honda Civic Berline 2017,6026,14,1,2018-03-18 19:19:25+00:00,61
4DdbpqfJJdg,OFF_PLAYLIST,HONDA,Nouvelle Honda Accord,4340,12,3,2018-03-18 18:57:32+00:00,97
Ge4qHQ8waYY,OFF_PLAYLIST,OPEL,Nouveau Opel Grandland X,6614,16,1,2018-03-18 13:38:21+00:00,93
FIXicvGLUXw,OFF_PLAYLIST,HYUNDAI,Hyundai i20 2019 - le film officiel,12438,29,1,2018-03-16 19:09:24+00:00,50
JLb1WqVV46s,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Grande Tombola wandaloo.com,5840,20,11,2018-03-15 17:23:39+00:00,66
AO-qDM9PPIY,OFF_PLAYLIST,PEUGEOT,Nouvelle PEUGEOT 508,2396,21,1,2018-02-23 18:31:13+00:00,147
VHFlVFrhysM,OFF_PLAYLIST,RENAULT,"2017, l'année de tous les records pour le Groupe Renault",874,10,0,2018-02-19 10:22:57+00:00,64
8de2QVS54Ts,OFF_PLAYLIST,HYUNDAI,Hyundai IONIQ débarque au Maroc,7163,29,3,2018-02-16 20:19:21+00:00,171
sNld333qTfo,OFF_PLAYLIST,CITROËN,Citroën Berlingo 2019,7832,30,0,2018-02-15 21:45:31+00:00,93
ZQOBiM4_jc0,OFF_PLAYLIST,BMW,Nouveau BMW X4,4714,10,0,2018-02-14 22:00:51+00:00,108
59cffVYqu98,OFF_PLAYLIST,VW,VW ARTEON - lancement au Maroc,30628,145,6,2018-02-13 21:42:20+00:00,289
oYK7jlpVe3I,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,"Inauguration de la station Bouregreg, le nouveau Flagship TOTAL au Maroc",2928,25,2,2018-02-12 12:24:35+00:00,102
vXHO3ygX5q8,OFF_PLAYLIST,MERCEDES,Nouvelle Mercedes Classe A 2018,9730,28,3,2018-02-02 21:00:23+00:00,109
C5lIfgpe0pE,OFF_PLAYLIST,RENAULT,Groupe Renault Maroc : Bilan 2017,2928,27,0,2018-01-22 16:59:51+00:00,164
V_moowMlMIw,OFF_PLAYLIST,RENAULT,Nouveau Renault KOLEOS arrive au Maroc,12682,84,3,2018-01-19 21:12:57+00:00,231
xx_TzYSy3KE,OFF_PLAYLIST,MERCEDES,Mercedes Classe G 2018,2217,14,0,2018-01-17 12:50:21+00:00,174
T-HFMXKrkfc,OFF_PLAYLIST,LAND ROVER,Démarrage du programme « Land Rover Series I Reborn »,1346,4,0,2018-01-12 12:32:49+00:00,48
ssWng7NX5vM,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Les voitures préférées des marocains en 2017,20109,24,1,2018-01-10 19:46:40+00:00,198
DPuxTsq5N9I,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,"Michael Benyahia, un parcours hors du commun",514,5,0,2018-01-08 18:17:56+00:00,206
-f69HN9hsTo,OFF_PLAYLIST,SKODA,Skoda Karoq 2018,15047,31,6,2017-12-30 17:30:38+00:00,124
rkbjtqpmYsI,OFF_PLAYLIST,DACIA,Essai du  Dacia Duster 2019,43621,145,9,2017-12-26 23:16:35+00:00,354
dNL0PRM75FQ,OFF_PLAYLIST,AUDI,Audi RS 4 Avant 2018,507,5,0,2017-12-25 17:30:10+00:00,57
5zeIAamXyqI,OFF_PLAYLIST,VW,"VW, les faits marquants en 2017",940,10,0,2017-12-22 19:12:39+00:00,291
EdE8QDRgbCE,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,ALFA ROMEO,Essai du Alfa Romeo Stelvio QV,11046,39,0,2017-12-21 22:05:26+00:00,263
i4hrlZs9hEY,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,TOTAL introduit Carglass au Maroc,1772,15,0,2017-12-16 15:44:03+00:00,117
mh_g4JpWHaY,OFF_PLAYLIST,VOLVO,Essai du Volvo XC40 2018,32364,73,2,2017-12-15 16:49:51+00:00,321
_ISLLTAOGEo,OFF_PLAYLIST,VOLVO,Film publicitaire du Volvo XC60,10851,50,2,2017-12-12 23:53:11+00:00,61
87iP7ThpAA8,OFF_PLAYLIST,AUDI,Les Audi préférées des stars du Barça,1975,11,0,2017-12-06 14:40:03+00:00,110
-2bc-LOFZ4w,OFF_PLAYLIST,MERCEDES,Mercedes CLS 2018 : les premières infos,2138,9,0,2017-11-30 17:55:56+00:00,93
Hx_lYStMf4Y,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Maserati Ghibli 2018 introduite au Maroc,3496,17,0,2017-11-30 17:51:48+00:00,66
6TjMgWtfi50,OFF_PLAYLIST,AUDI,Les Audi préférées des stars du Real Madrid,7932,29,1,2017-11-28 23:52:18+00:00,128
XiEhUDZB9X4,OFF_PLAYLIST,PEUGEOT,PEUGEOT 3008 exhibe ses muscles aux « Emotion Week-ends »,3036,5,0,2017-11-25 10:36:30+00:00,109
aqmx74WzQ60,OFF_PLAYLIST,BMW,Lancement du nouveau BMW X3 au Maroc,24212,62,4,2017-11-23 21:39:08+00:00,292
FdzkLWh0-fQ,OFF_PLAYLIST,NISSAN,Essai du nouveau NISSAN Qashqai,183989,497,9,2017-11-08 20:48:09+00:00,213
